Date,Store_ID,Product_ID,Category,Units_Sold,Price_Per_Unit,Total_Sales
2021-01-11,723,977,Electronics,5,111.89,559.45
2022-10-01,369,797,Beauty,15,428.85,6432.75
2019-04-29,36,61,Owned Brand Fashion,6,248.8,1492.8
2019-07-05,634,354,Owned Brand Fashion,15,449.15,6737.25
2021-03-10,661,163,Electronics,4,105.77,423.08
2023-06-11,542,455,Electronics,12,419.85,5038.2
2021-05-07,331,361,Watches,3,332.24,996.72
2020-09-11,389,857,Beauty,11,160.35,1763.85
2019-07-06,40,362,Owned Brand Fashion,9,27.49,247.41
2019-06-30,379,60,Owned Brand Fashion,5,56.05,280.25
2019-05-23,581,269,Beauty,11,304.04,3344.44
2021-01-31,316,69,Watches,15,324.04,4860.6
2023-10-10,36,547,Beauty,17,276.14,4694.38
2023-09-26,189,935,Electronics,4,454.52,1818.08
2019-08-04,437,745,Beauty,3,407.52,1222.56
2021-02-10,649,395,Owned Brand Fashion,13,77.87,1012.31
2023-12-22,631,974,Electronics,1,470.82,470.82
2023-06-08,38,139,Beauty,9,54.07,486.63
2020-10-06,335,462,Owned Brand Fashion,10,201.0,2010.0
2019-01-01,102,610,Beauty,12,467.89,5614.68
2023-01-12,633,38,Beauty,3,338.33,1014.99
2023-05-07,456,875,Owned Brand Fashion,5,402.91,2014.55
2023-03-25,348,90,Imported Fashion,5,270.18,1350.9
2022-03-24,717,401,Watches,2,479.74,959.48
2020-10-23,757,839,Watches,5,260.76,1303.8
2021-01-13,805,956,Watches,14,114.53,1603.42
2019-10-14,479,305,Beauty,5,449.16,2245.8
2023-05-30,8,184,Owned Brand Fashion,15,421.26,6318.9
2019-05-15,659,917,Beauty,14,297.45,4164.3
2022-03-25,645,235,Owned Brand Fashion,7,54.29,380.03
2022-11-02,316,563,Electronics,18,221.85,3993.3
2022-03-22,201,506,Imported Fashion,2,429.95,859.9
2021-09-13,184,416,Beauty,10,245.46,2454.6
2021-10-03,77,597,Electronics,1,227.46,227.46
2021-12-15,168,764,Watches,14,37.38,523.32
2019-12-05,518,42,Owned Brand Fashion,9,78.4,705.6
2020-12-10,271,427,Beauty,3,96.76,290.28
2019-06-08,778,975,Owned Brand Fashion,8,335.57,2684.56
2019-12-16,366,815,Beauty,7,44.82,313.74
2023-11-20,504,898,Electronics,16,450.1,7201.6
2022-10-26,23,323,Watches,16,260.61,4169.76
2019-01-07,689,3,Beauty,9,71.21,640.89
2020-06-04,746,201,Owned Brand Fashion,5,97.17,485.85
2022-07-01,18,623,Imported Fashion,11,242.12,2663.32
2019-03-15,693,179,Beauty,13,452.93,5888.09
2021-02-22,357,120,Beauty,14,456.3,6388.2
2020-04-07,719,985,Beauty,10,93.04,930.4
2023-08-31,488,922,Owned Brand Fashion,16,276.56,4424.96
2021-08-01,479,329,Electronics,4,269.55,1078.2
2020-09-24,253,460,Watches,9,149.79,1348.11
2021-12-10,340,980,Beauty,17,384.71,6540.07
2019-09-20,531,854,Beauty,12,234.78,2817.36
2023-07-25,661,912,Beauty,6,64.68,388.08
2022-12-24,364,232,Beauty,8,102.14,817.12
2021-12-06,576,449,Beauty,8,109.72,877.76
2021-04-24,110,861,Electronics,8,439.7,3517.6
2021-01-14,420,55,Beauty,10,111.22,1112.2
2022-02-04,635,713,Electronics,12,415.29,4983.48
2023-02-12,108,990,Imported Fashion,14,76.24,1067.36
2019-12-09,627,418,Watches,4,267.29,1069.16
2023-06-11,528,634,Beauty,1,466.79,466.79
2021-10-02,331,458,Imported Fashion,13,106.29,1381.77
2020-10-22,13,273,Watches,4,209.9,839.6
2023-10-24,227,795,Owned Brand Fashion,16,13.8,220.8
2019-10-18,577,684,Watches,9,186.75,1680.75
2021-04-15,486,591,Watches,8,160.62,1284.96
2021-12-08,794,994,Watches,19,420.8,7995.2
2020-02-19,397,743,Owned Brand Fashion,15,245.4,3681.0
2020-01-07,382,307,Owned Brand Fashion,4,469.2,1876.8
2022-06-26,375,169,Beauty,9,402.42,3621.78
2019-11-28,305,247,Owned Brand Fashion,16,249.24,3987.84
2020-11-09,625,339,Beauty,13,166.07,2158.91
2019-01-28,629,347,Beauty,7,135.41,947.87
2020-02-25,85,463,Electronics,7,235.31,1647.17
2023-04-08,749,500,Beauty,16,303.86,4861.76
2021-01-16,768,708,Electronics,15,78.01,1170.15
2023-09-10,618,694,Owned Brand Fashion,18,288.79,5198.22
2020-10-13,20,705,Electronics,15,18.7,280.5
2019-01-27,263,559,Beauty,16,262.18,4194.88
2022-01-16,582,415,Electronics,15,380.01,5700.15
2019-06-05,487,498,Watches,6,373.38,2240.28
2021-05-11,569,111,Beauty,19,458.97,8720.43
2021-05-28,691,541,Owned Brand Fashion,10,370.62,3706.2
2020-09-27,268,552,Beauty,11,489.17,5380.87
2020-09-18,531,642,Owned Brand Fashion,15,152.66,2289.9
2022-08-05,389,146,Owned Brand Fashion,1,448.58,448.58
2021-09-01,450,992,Electronics,5,127.43,637.15
2023-09-07,739,216,Imported Fashion,11,272.45,2996.95
2021-03-27,121,492,Watches,19,375.61,7136.59
2022-06-21,552,689,Imported Fashion,10,167.53,1675.3
2023-02-03,459,849,Owned Brand Fashion,1,245.09,245.09
2021-09-19,684,419,Watches,6,380.23,2281.38
2023-07-11,109,468,Owned Brand Fashion,17,11.2,190.4
2019-02-01,220,456,Watches,4,495.99,1983.96
2020-06-27,261,113,Beauty,13,391.08,5084.04
2022-09-27,443,146,Electronics,11,355.95,3915.45
2022-10-26,665,868,Imported Fashion,14,405.4,5675.6
2020-05-08,684,520,Electronics,12,481.35,5776.2
2022-06-14,748,172,Imported Fashion,11,160.87,1769.57
2020-09-01,667,906,Imported Fashion,6,288.82,1732.92
2022-07-14,282,74,Electronics,3,411.19,1233.57
2023-01-19,103,271,Imported Fashion,13,106.06,1378.78
2022-10-11,552,317,Imported Fashion,10,479.53,4795.3
2019-04-03,531,652,Beauty,18,217.73,3919.14
2019-07-03,13,987,Beauty,8,449.95,3599.6
2019-02-11,792,766,Watches,9,71.3,641.7
2019-01-23,45,975,Watches,18,237.4,4273.2
2021-10-22,683,36,Electronics,1,256.37,256.37
2023-10-06,514,291,Imported Fashion,18,489.14,8804.52
2023-09-26,132,484,Imported Fashion,3,499.29,1497.87
2020-07-13,451,63,Beauty,14,50.06,700.84
2023-10-29,50,624,Imported Fashion,17,18.67,317.39
2019-06-26,466,904,Electronics,8,144.77,1158.16
2020-06-11,663,125,Electronics,2,58.95,117.9
2022-03-16,112,112,Imported Fashion,19,231.57,4399.83
2021-05-28,292,261,Watches,4,344.9,1379.6
2021-10-20,5,639,Beauty,14,308.59,4320.26
2020-05-31,691,114,Beauty,7,376.9,2638.3
2020-11-05,617,16,Owned Brand Fashion,4,85.89,343.56
2023-09-08,434,269,Imported Fashion,8,63.75,510.0
2020-09-20,535,331,Beauty,17,88.26,1500.42
2021-08-15,441,592,Watches,3,487.89,1463.67
2019-03-03,148,934,Beauty,7,207.64,1453.48
2022-10-17,436,125,Electronics,18,8.24,148.32
2021-03-08,704,277,Watches,4,191.24,764.96
2023-07-10,289,589,Imported Fashion,6,268.11,1608.66
2022-01-06,680,506,Beauty,16,11.93,190.88
2021-12-16,327,344,Owned Brand Fashion,3,173.15,519.45
2020-06-12,759,570,Imported Fashion,11,159.83,1758.13
2021-03-10,317,654,Beauty,14,386.17,5406.38
2020-07-20,750,151,Watches,19,379.69,7214.11
2019-12-02,95,334,Owned Brand Fashion,16,179.92,2878.72
2020-04-13,40,873,Imported Fashion,17,427.81,7272.77
2022-11-06,444,469,Imported Fashion,10,40.4,404.0
2021-04-10,52,456,Owned Brand Fashion,14,352.28,4931.92
2022-10-07,640,588,Imported Fashion,8,326.45,2611.6
2021-04-07,677,281,Owned Brand Fashion,16,70.43,1126.88
2019-03-09,184,274,Watches,9,457.48,4117.32
2023-09-27,742,271,Imported Fashion,15,300.27,4504.05
2021-04-28,454,758,Electronics,6,164.12,984.72
2022-06-09,623,277,Beauty,15,237.45,3561.75
2023-11-20,496,890,Beauty,4,97.86,391.44
2021-02-07,104,505,Owned Brand Fashion,11,327.44,3601.84
2019-01-05,198,795,Electronics,11,484.22,5326.42
2023-08-04,335,470,Watches,2,191.92,383.84
2021-12-11,685,715,Beauty,8,217.25,1738.0
2022-09-26,676,838,Imported Fashion,15,41.84,627.6
2023-04-10,158,350,Owned Brand Fashion,5,406.85,2034.25
2019-03-06,148,868,Watches,12,272.43,3269.16
2020-01-22,380,22,Electronics,17,238.43,4053.31
2020-10-15,762,870,Watches,10,313.69,3136.9
2023-01-21,163,964,Watches,10,219.19,2191.9
2022-12-11,430,636,Owned Brand Fashion,2,9.61,19.22
2019-02-01,120,146,Imported Fashion,17,460.64,7830.88
2020-05-22,264,254,Imported Fashion,13,57.26,744.38
2020-03-05,198,998,Imported Fashion,16,314.23,5027.68
2020-06-23,121,576,Watches,19,118.23,2246.37
2023-07-08,37,245,Electronics,10,8.63,86.3
2022-09-30,309,888,Owned Brand Fashion,4,82.81,331.24
2022-06-23,334,443,Electronics,12,47.13,565.56
2022-04-16,681,841,Imported Fashion,18,486.98,8765.64
2021-05-16,515,755,Electronics,12,208.41,2500.92
2023-03-17,453,795,Owned Brand Fashion,6,290.61,1743.66
2021-04-12,67,350,Electronics,18,152.44,2743.92
2022-11-07,10,959,Owned Brand Fashion,19,337.73,6416.87
2022-10-26,414,719,Owned Brand Fashion,14,214.61,3004.54
2023-05-10,272,424,Watches,16,375.33,6005.28
2023-04-01,761,576,Watches,9,166.72,1500.48
2023-02-04,152,567,Imported Fashion,10,477.4,4774.0
2021-01-18,439,325,Watches,10,214.41,2144.1
2022-01-23,632,204,Electronics,8,129.74,1037.92
2019-10-17,600,768,Beauty,3,82.7,248.1
2021-01-07,436,835,Watches,16,375.47,6007.52
2019-12-26,221,385,Electronics,14,115.61,1618.54
2019-04-08,201,151,Imported Fashion,16,194.28,3108.48
2021-11-27,15,208,Beauty,16,54.99,879.84
2021-05-01,448,834,Electronics,18,224.56,4042.08
2022-02-04,376,570,Beauty,16,5.6,89.6
2019-03-03,141,284,Electronics,7,380.68,2664.76
2022-06-17,352,2,Owned Brand Fashion,4,20.55,82.2
2020-01-07,671,66,Imported Fashion,13,56.51,734.63
2019-10-30,465,98,Electronics,1,162.15,162.15
2020-03-25,276,930,Imported Fashion,13,369.09,4798.17
2021-12-20,66,760,Owned Brand Fashion,13,50.11,651.43
2019-06-02,487,429,Imported Fashion,17,362.03,6154.51
2019-05-04,577,430,Imported Fashion,1,459.03,459.03
2021-08-28,509,704,Beauty,8,15.83,126.64
2023-04-10,15,547,Owned Brand Fashion,9,269.87,2428.83
2023-12-08,220,265,Electronics,2,139.53,279.06
2021-11-14,28,942,Owned Brand Fashion,17,401.0,6817.0
2020-06-20,653,287,Watches,6,263.46,1580.76
2021-01-07,73,989,Beauty,4,472.4,1889.6
2022-04-24,735,666,Owned Brand Fashion,17,341.95,5813.15
2023-12-26,737,132,Electronics,11,164.99,1814.89
2023-06-01,81,851,Owned Brand Fashion,5,321.73,1608.65
2023-03-20,51,565,Electronics,18,51.24,922.32
2022-04-28,129,927,Owned Brand Fashion,3,497.33,1491.99
2021-10-03,287,620,Watches,9,363.48,3271.32
2022-11-23,241,583,Owned Brand Fashion,5,90.04,450.2
2022-06-09,378,186,Electronics,15,217.28,3259.2
2020-04-26,707,289,Owned Brand Fashion,2,195.45,390.9
2021-02-20,662,5,Owned Brand Fashion,17,236.11,4013.87
2019-01-01,280,24,Electronics,17,43.86,745.62
2020-05-09,25,195,Watches,18,218.9,3940.2
2021-04-11,634,847,Watches,15,356.58,5348.7
2019-09-18,242,465,Watches,4,15.37,61.48
2020-05-17,720,304,Imported Fashion,18,272.28,4901.04
2021-08-29,214,105,Watches,3,272.76,818.28
2019-09-16,779,190,Electronics,13,409.84,5327.92
2020-11-04,452,451,Beauty,7,122.94,860.58
2020-08-10,259,392,Beauty,3,427.22,1281.66
2022-01-24,41,61,Electronics,11,347.5,3822.5
2023-02-07,626,171,Electronics,2,166.07,332.14
2022-08-27,275,707,Watches,14,216.32,3028.48
2023-11-29,778,160,Electronics,14,157.01,2198.14
2022-11-02,511,230,Beauty,4,108.63,434.52
2022-01-31,491,906,Electronics,8,217.52,1740.16
2022-12-04,372,462,Beauty,10,421.68,4216.8
2020-04-26,129,751,Owned Brand Fashion,12,220.75,2649.0
2021-09-08,183,913,Imported Fashion,13,335.82,4365.66
2019-11-07,211,466,Electronics,2,335.95,671.9
2022-11-20,277,666,Electronics,2,114.4,228.8
2019-05-19,384,426,Beauty,19,375.41,7132.79
2022-09-30,280,730,Imported Fashion,8,219.77,1758.16
2021-02-15,92,149,Watches,9,113.52,1021.68
2020-05-31,316,200,Owned Brand Fashion,15,336.8,5052.0
2020-10-23,760,899,Watches,9,12.87,115.83
2019-03-10,89,533,Owned Brand Fashion,4,439.25,1757.0
2020-04-15,764,838,Beauty,17,442.68,7525.56
2019-03-07,778,130,Beauty,6,307.09,1842.54
2019-01-30,144,217,Watches,6,143.78,862.68
2020-01-22,564,865,Beauty,6,59.92,359.52
2022-11-03,446,448,Beauty,18,327.08,5887.44
2019-10-02,409,111,Watches,10,12.12,121.2
2020-09-12,132,847,Beauty,3,367.45,1102.35
2021-06-27,389,714,Watches,1,452.41,452.41
2019-11-29,776,903,Watches,7,481.31,3369.17
2020-01-01,492,533,Electronics,4,400.63,1602.52
2023-05-21,359,606,Owned Brand Fashion,12,169.96,2039.52
2019-11-27,612,931,Electronics,10,294.36,2943.6
2019-12-21,422,840,Imported Fashion,15,470.21,7053.15
2021-11-09,294,255,Owned Brand Fashion,13,256.96,3340.48
2020-11-14,786,234,Imported Fashion,8,307.41,2459.28
2021-05-16,93,489,Watches,18,91.48,1646.64
2020-05-31,60,691,Beauty,2,338.97,677.94
2019-05-30,611,295,Imported Fashion,10,245.37,2453.7
2022-02-21,786,864,Electronics,6,289.37,1736.22
2023-05-25,777,860,Owned Brand Fashion,18,272.03,4896.54
2022-08-03,625,788,Watches,1,75.28,75.28
2020-02-16,96,537,Owned Brand Fashion,14,241.2,3376.8
2022-06-10,378,265,Beauty,9,458.65,4127.85
2019-10-31,762,878,Watches,13,498.43,6479.59
2020-09-26,239,774,Beauty,7,496.16,3473.12
2019-05-02,605,859,Beauty,14,315.85,4421.9
2020-08-20,157,898,Imported Fashion,8,186.58,1492.64
2020-07-13,11,85,Imported Fashion,4,31.37,125.48
2023-10-11,452,743,Imported Fashion,5,484.88,2424.4
2023-07-12,514,147,Electronics,18,23.9,430.2
2019-08-30,117,794,Owned Brand Fashion,4,440.96,1763.84
2022-11-04,644,406,Owned Brand Fashion,18,91.77,1651.86
2019-04-28,135,203,Imported Fashion,6,228.47,1370.82
2022-04-14,13,187,Electronics,9,390.09,3510.81
2023-01-13,447,660,Electronics,6,236.81,1420.86
2019-02-12,492,162,Watches,13,152.47,1982.11
2023-04-24,294,398,Imported Fashion,19,23.47,445.93
2019-08-23,239,83,Electronics,17,436.19,7415.23
2020-03-13,239,435,Electronics,2,22.39,44.78
2022-10-05,282,862,Beauty,4,33.48,133.92
2020-09-16,502,100,Imported Fashion,10,330.98,3309.8
2023-08-01,304,918,Watches,18,491.84,8853.12
2021-11-19,796,564,Electronics,10,225.8,2258.0
2022-06-23,661,320,Imported Fashion,15,291.11,4366.65
2022-05-15,600,742,Beauty,1,467.56,467.56
2021-05-26,542,738,Electronics,7,369.82,2588.74
2023-03-27,45,34,Watches,18,452.5,8145.0
2022-03-03,397,658,Beauty,11,249.43,2743.73
2020-09-17,280,490,Watches,11,316.04,3476.44
2021-11-11,296,462,Watches,19,453.68,8619.92
2022-01-12,424,865,Owned Brand Fashion,11,383.17,4214.87
2023-12-12,649,542,Beauty,9,294.09,2646.81
2019-08-22,619,626,Watches,11,273.31,3006.41
2021-03-01,48,181,Watches,11,484.32,5327.52
2019-02-17,700,878,Imported Fashion,6,372.66,2235.96
2021-06-10,400,317,Electronics,10,476.5,4765.0
2019-02-01,80,446,Electronics,2,459.01,918.02
2021-09-20,441,834,Electronics,12,477.67,5732.04
2023-10-12,241,842,Owned Brand Fashion,13,206.36,2682.68
2023-12-09,179,247,Electronics,19,249.39,4738.41
2023-07-18,756,112,Watches,11,415.65,4572.15
2023-08-13,31,931,Electronics,7,122.41,856.87
2019-04-17,356,717,Imported Fashion,1,70.39,70.39
2021-05-20,769,941,Beauty,1,31.76,31.76
2022-01-29,763,527,Electronics,10,407.7,4077.0
2022-03-02,450,24,Beauty,2,165.12,330.24
2022-06-27,677,282,Imported Fashion,2,493.72,987.44
2020-09-24,265,670,Beauty,1,121.02,121.02
2020-12-22,289,494,Imported Fashion,11,215.31,2368.41
2019-10-16,185,536,Beauty,2,289.97,579.94
2019-12-11,368,40,Electronics,10,404.08,4040.8
2023-07-21,643,87,Imported Fashion,10,182.11,1821.1
2023-07-24,787,734,Imported Fashion,9,25.6,230.4
2021-01-26,669,976,Owned Brand Fashion,12,146.21,1754.52
2022-01-12,732,209,Electronics,15,294.14,4412.1
2021-07-07,703,201,Imported Fashion,19,437.66,8315.54
2021-02-01,332,291,Electronics,5,13.0,65.0
2023-01-23,534,675,Beauty,17,360.44,6127.48
2020-11-30,786,526,Watches,9,229.39,2064.51
2019-10-03,383,310,Watches,9,185.65,1670.85
2020-06-24,230,265,Watches,10,120.85,1208.5
2020-05-06,607,57,Owned Brand Fashion,16,21.34,341.44
2020-06-07,591,189,Electronics,6,276.07,1656.42
2022-02-10,280,829,Imported Fashion,14,265.42,3715.88
2021-02-21,96,592,Watches,14,55.07,770.98
2023-05-19,639,786,Owned Brand Fashion,9,323.44,2910.96
2019-07-06,526,787,Electronics,9,138.68,1248.12
2020-10-27,727,497,Imported Fashion,17,7.04,119.68
2020-01-27,205,299,Imported Fashion,1,362.55,362.55
2019-01-18,320,648,Beauty,10,57.99,579.9
2019-11-13,10,174,Beauty,5,437.54,2187.7
2020-03-27,429,907,Electronics,4,248.64,994.56
2021-07-29,280,893,Watches,10,425.41,4254.1
2020-06-25,562,800,Beauty,5,410.26,2051.3
2021-12-27,166,391,Imported Fashion,9,403.2,3628.8
2023-03-24,287,89,Imported Fashion,15,154.01,2310.15
2019-12-13,197,479,Beauty,15,213.16,3197.4
2020-08-22,201,534,Owned Brand Fashion,9,119.1,1071.9
2019-09-15,565,366,Electronics,10,481.63,4816.3
2023-05-17,220,801,Electronics,17,48.56,825.52
2023-09-14,133,45,Watches,1,334.93,334.93
2021-07-18,317,730,Imported Fashion,1,490.28,490.28
2020-09-25,590,530,Watches,12,423.47,5081.64
2023-11-03,3,338,Electronics,8,233.71,1869.68
2020-11-19,647,908,Beauty,6,272.44,1634.64
2020-01-30,797,943,Electronics,15,23.3,349.5
2020-06-22,120,572,Electronics,2,370.22,740.44
2023-07-21,591,35,Imported Fashion,14,474.88,6648.32
2023-07-20,69,860,Electronics,17,380.11,6461.87
2019-04-28,192,117,Beauty,5,101.41,507.05
2021-03-01,726,643,Owned Brand Fashion,6,23.4,140.4
2019-11-29,789,334,Watches,1,103.17,103.17
2023-12-19,760,789,Electronics,18,313.48,5642.64
2022-12-16,256,600,Owned Brand Fashion,10,162.72,1627.2
2022-06-30,774,271,Owned Brand Fashion,12,63.19,758.28
2019-06-27,438,716,Watches,2,98.34,196.68
2023-12-30,59,526,Beauty,8,203.37,1626.96
2021-04-28,324,713,Beauty,8,209.2,1673.6
2020-02-04,654,714,Watches,19,306.68,5826.92
2020-05-09,489,139,Imported Fashion,7,290.59,2034.13
2019-07-25,804,78,Watches,1,359.85,359.85
2020-01-14,476,206,Watches,8,52.94,423.52
2020-04-05,229,945,Watches,14,179.29,2510.06
2021-11-23,128,166,Owned Brand Fashion,13,463.95,6031.35
2019-04-27,196,770,Owned Brand Fashion,3,23.27,69.81
2022-09-11,747,989,Owned Brand Fashion,10,61.12,611.2
2020-11-16,150,963,Beauty,13,376.13,4889.69
2023-09-04,274,939,Electronics,19,21.96,417.24
2019-05-27,788,480,Owned Brand Fashion,11,278.83,3067.13
2020-01-12,338,331,Beauty,15,299.36,4490.4
2022-07-02,719,121,Imported Fashion,17,132.86,2258.62
2023-05-12,221,958,Beauty,9,315.15,2836.35
2021-05-27,438,802,Owned Brand Fashion,9,378.7,3408.3
2019-06-29,199,81,Beauty,10,265.11,2651.1
2022-10-04,509,124,Electronics,12,252.3,3027.6
2023-07-25,57,797,Watches,5,188.93,944.65
2022-08-05,381,723,Watches,18,354.6,6382.8
2020-10-18,769,502,Imported Fashion,11,437.7,4814.7
2021-02-14,269,895,Watches,15,353.54,5303.1
2019-04-23,103,337,Imported Fashion,13,88.93,1156.09
2019-10-21,759,675,Beauty,1,488.08,488.08
2020-01-31,759,60,Imported Fashion,4,430.0,1720.0
2021-12-20,62,116,Electronics,5,274.25,1371.25
2021-04-11,26,883,Electronics,7,79.37,555.59
2022-07-19,81,483,Imported Fashion,2,168.93,337.86
2023-05-07,316,776,Imported Fashion,12,166.39,1996.68
2023-06-04,622,494,Owned Brand Fashion,8,403.29,3226.32
2023-02-09,372,635,Owned Brand Fashion,13,233.4,3034.2
2020-08-14,57,104,Watches,8,272.98,2183.84
2023-04-08,411,803,Beauty,9,41.13,370.17
2019-12-17,466,432,Electronics,18,319.24,5746.32
2020-03-29,739,705,Electronics,5,21.7,108.5
2022-02-28,397,27,Imported Fashion,16,281.02,4496.32
2023-08-21,258,684,Imported Fashion,18,440.83,7934.94
2023-05-31,169,988,Imported Fashion,3,61.35,184.05
2023-05-07,424,448,Beauty,8,341.57,2732.56
2021-02-10,471,521,Owned Brand Fashion,4,310.79,1243.16
2023-10-13,729,468,Electronics,13,62.74,815.62
2020-01-09,392,935,Electronics,11,192.99,2122.89
2019-04-12,325,31,Beauty,13,257.58,3348.54
2020-07-16,208,809,Owned Brand Fashion,6,373.04,2238.24
2023-01-29,568,504,Owned Brand Fashion,16,62.26,996.16
2019-12-19,265,558,Owned Brand Fashion,1,59.95,59.95
2019-01-24,214,531,Beauty,11,480.44,5284.84
2022-06-20,259,422,Electronics,18,328.64,5915.52
2021-09-23,778,555,Beauty,11,290.78,3198.58
2019-02-17,33,875,Imported Fashion,11,189.86,2088.46
2023-11-05,206,472,Electronics,10,356.18,3561.8
2019-11-12,201,539,Watches,16,184.33,2949.28
2019-04-28,802,297,Owned Brand Fashion,14,380.65,5329.1
2019-07-13,654,809,Beauty,9,59.5,535.5
2020-04-12,271,515,Beauty,8,299.01,2392.08
2020-05-05,416,499,Owned Brand Fashion,6,203.53,1221.18
2023-08-24,632,941,Watches,18,405.04,7290.72
2022-01-10,275,324,Electronics,4,172.64,690.56
2022-05-11,470,548,Watches,12,186.81,2241.72
2021-06-01,744,47,Beauty,19,60.4,1147.6
2023-11-15,492,398,Electronics,5,17.37,86.85
2019-07-22,270,12,Imported Fashion,8,84.32,674.56
2020-03-02,417,184,Beauty,12,138.88,1666.56
2019-11-25,720,882,Electronics,2,494.89,989.78
2021-01-05,191,229,Watches,6,308.43,1850.58
2021-03-25,799,585,Imported Fashion,7,447.67,3133.69
2020-02-08,204,706,Electronics,4,373.95,1495.8
2023-04-24,729,628,Electronics,19,417.33,7929.27
2022-08-24,23,292,Imported Fashion,4,128.8,515.2
2023-11-02,440,630,Owned Brand Fashion,3,234.17,702.51
2021-12-03,336,540,Owned Brand Fashion,19,151.2,2872.8
2020-11-07,22,222,Owned Brand Fashion,14,81.05,1134.7
2020-04-25,452,128,Electronics,11,64.98,714.78
2023-10-29,225,515,Watches,11,323.59,3559.49
2021-05-30,267,332,Watches,14,121.28,1697.92
2019-03-11,567,334,Owned Brand Fashion,15,149.0,2235.0
2020-11-13,630,255,Beauty,5,214.38,1071.9
2020-03-31,88,558,Electronics,3,375.71,1127.13
2023-12-17,49,714,Watches,10,374.47,3744.7
2022-08-07,289,47,Imported Fashion,16,214.86,3437.76
2019-04-23,230,483,Imported Fashion,11,82.31,905.41
2022-05-23,687,905,Owned Brand Fashion,4,206.36,825.44
2019-09-19,126,63,Watches,1,128.88,128.88
2021-12-10,479,822,Electronics,4,275.29,1101.16
2021-01-25,694,10,Beauty,8,322.72,2581.76
2023-09-13,566,604,Owned Brand Fashion,4,149.19,596.76
2019-10-22,129,85,Electronics,3,425.63,1276.89
2023-10-01,199,380,Owned Brand Fashion,5,145.02,725.1
2023-12-21,157,443,Electronics,15,339.31,5089.65
2023-11-30,513,684,Owned Brand Fashion,11,388.45,4272.95
2021-05-24,690,509,Owned Brand Fashion,7,79.43,556.01
2023-11-06,34,757,Watches,12,303.85,3646.2
2023-09-14,292,287,Electronics,16,197.36,3157.76
2019-11-01,128,283,Imported Fashion,1,159.28,159.28
2019-06-21,592,59,Electronics,2,186.17,372.34
2019-01-07,533,492,Electronics,10,306.82,3068.2
2022-01-05,121,727,Imported Fashion,1,469.88,469.88
2023-07-19,209,663,Imported Fashion,4,497.01,1988.04
2021-03-25,17,220,Imported Fashion,6,199.28,1195.68
